review_id,product_name,review_text,rating,review_date,sentiment_score,sentiment
1664,Apple iPad,superb design build quality,5,2023-04-09,1.0,Positive
1665,OnePlus Pad,excellent performance smooth display,5,2023-08-29,0.7,Positive
1666,Samsung Galaxy Tab,stopped working days,1,2023-01-31,0.0,Neutral
1667,Samsung Galaxy Tab,decent features price,3,2023-12-29,0.16666666666666666,Positive
1668,Samsung Galaxy Tab,excellent performance smooth display,4,2023-03-08,0.7,Positive
1669,Apple iPad,fast user friendly,5,2023-05-21,0.2875,Positive
1670,Samsung Galaxy Tab,excellent performance smooth display,5,2023-05-20,0.7,Positive
1671,Samsung Galaxy Tab,bad battery life,2,2023-08-01,-0.6999999999999998,Negative
1672,Samsung Galaxy Tab,highly recommend tablet,5,2023-04-20,0.16,Positive
1673,Samsung Galaxy Tab,average product,3,2023-05-13,-0.15,Negative
1674,OnePlus Pad,battery life amazing lasts long,4,2023-04-20,0.275,Positive
1675,Apple iPad,good needs improvement,3,2023-07-09,0.7,Positive
1676,Samsung Galaxy Tab,decent features price,3,2023-05-03,0.16666666666666666,Positive
1677,Apple iPad,stopped working days,1,2023-03-24,0.0,Neutral
1678,OnePlus Pad,highly recommend tablet,4,2023-12-12,0.16,Positive
1679,Samsung Galaxy Tab,superb design build quality,5,2023-06-05,1.0,Positive
1680,OnePlus Pad,heating issues using,2,2023-08-01,0.0,Neutral
1681,OnePlus Pad,highly recommend tablet,5,2023-01-20,0.16,Positive
1682,Samsung Galaxy Tab,average product,3,2023-10-15,-0.15,Negative
1683,Apple iPad,terrible customer experience,1,2023-06-29,-1.0,Negative
1684,OnePlus Pad,decent features price,3,2023-06-11,0.16666666666666666,Positive
1685,OnePlus Pad,good needs improvement,3,2023-08-21,0.7,Positive
1686,Samsung Galaxy Tab,excellent performance smooth display,4,2023-03-11,0.7,Positive
1687,Samsung Galaxy Tab,worth price,1,2023-06-21,0.3,Positive
1688,OnePlus Pad,worth price,1,2023-10-24,0.3,Positive
1689,Samsung Galaxy Tab,heating issues using,1,2023-09-01,0.0,Neutral
1690,Apple iPad,average product,3,2023-01-10,-0.15,Negative
1691,OnePlus Pad,performance acceptable,3,2023-12-19,0.0,Neutral
1692,Apple iPad,performance acceptable,3,2023-09-25,0.0,Neutral
1693,OnePlus Pad,decent features price,3,2023-10-06,0.16666666666666666,Positive
1694,Apple iPad,great value money,5,2023-04-28,0.8,Positive
1695,OnePlus Pad,heating issues using,1,2023-08-23,0.0,Neutral
1696,Samsung Galaxy Tab,okay daily use,3,2023-07-30,0.25,Positive
1697,OnePlus Pad,stopped working days,2,2023-04-12,0.0,Neutral
1698,Samsung Galaxy Tab,excellent performance smooth display,4,2023-11-27,0.7,Positive
1699,Samsung Galaxy Tab,heating issues using,1,2023-07-04,0.0,Neutral
1700,Samsung Galaxy Tab,heating issues using,2,2023-07-25,0.0,Neutral
1701,Samsung Galaxy Tab,fast user friendly,4,2023-10-13,0.2875,Positive
1702,Samsung Galaxy Tab,great value money,5,2023-06-29,0.8,Positive
1703,OnePlus Pad,good needs improvement,3,2023-03-05,0.7,Positive
1704,Apple iPad,fast user friendly,5,2023-07-13,0.2875,Positive
1705,OnePlus Pad,worth price,1,2023-08-19,0.3,Positive
1706,OnePlus Pad,superb design build quality,4,2023-08-08,1.0,Positive
1707,OnePlus Pad,good needs improvement,3,2023-11-15,0.7,Positive
1708,Apple iPad,fast user friendly,4,2023-06-20,0.2875,Positive
1709,OnePlus Pad,heating issues using,2,2023-02-04,0.0,Neutral
1710,Samsung Galaxy Tab,excellent performance smooth display,4,2023-10-23,0.7,Positive
1711,Samsung Galaxy Tab,decent features price,3,2023-07-05,0.16666666666666666,Positive
1712,Apple iPad,terrible customer experience,1,2023-08-09,-1.0,Negative
1713,Apple iPad,terrible customer experience,1,2023-07-20,-1.0,Negative
1714,OnePlus Pad,battery life amazing lasts long,5,2023-11-28,0.275,Positive
1715,Apple iPad,bad great,3,2023-12-02,0.0500000000000001,Positive
1716,Apple iPad,battery life amazing lasts long,4,2023-08-17,0.275,Positive
1717,Samsung Galaxy Tab,excellent performance smooth display,4,2023-12-21,0.7,Positive
1718,Apple iPad,okay daily use,3,2023-06-14,0.25,Positive
1719,Samsung Galaxy Tab,terrible customer experience,1,2023-10-18,-1.0,Negative
1720,Apple iPad,okay daily use,3,2023-06-01,0.25,Positive
1721,Samsung Galaxy Tab,bad battery life,2,2023-10-03,-0.6999999999999998,Negative
1722,OnePlus Pad,decent features price,3,2023-03-29,0.16666666666666666,Positive
1723,Apple iPad,performance acceptable,3,2023-04-12,0.0,Neutral
1724,Samsung Galaxy Tab,decent features price,3,2023-11-26,0.16666666666666666,Positive
1725,OnePlus Pad,stopped working days,1,2023-07-24,0.0,Neutral
1726,Samsung Galaxy Tab,stopped working days,2,2023-03-28,0.0,Neutral
1727,OnePlus Pad,worth price,1,2023-04-22,0.3,Positive
1728,Samsung Galaxy Tab,bad great,3,2023-12-22,0.0500000000000001,Positive
1729,OnePlus Pad,highly recommend tablet,4,2023-08-24,0.16,Positive
1730,OnePlus Pad,excellent performance smooth display,5,2023-08-24,0.7,Positive
1731,Apple iPad,highly recommend tablet,4,2023-07-27,0.16,Positive
1732,OnePlus Pad,bad great,3,2023-07-23,0.0500000000000001,Positive
1733,Samsung Galaxy Tab,okay daily use,3,2023-07-10,0.25,Positive
1734,Samsung Galaxy Tab,heating issues using,2,2023-01-25,0.0,Neutral
1735,Samsung Galaxy Tab,performance acceptable,3,2023-02-12,0.0,Neutral
1736,OnePlus Pad,battery life amazing lasts long,4,2023-02-07,0.275,Positive
1737,Samsung Galaxy Tab,excellent performance smooth display,4,2023-02-19,0.7,Positive
1738,Apple iPad,terrible customer experience,1,2023-09-07,-1.0,Negative
1739,Apple iPad,terrible customer experience,1,2023-02-27,-1.0,Negative
1740,OnePlus Pad,decent features price,3,2023-05-13,0.16666666666666666,Positive
1741,Apple iPad,highly recommend tablet,5,2023-03-18,0.16,Positive
1742,Samsung Galaxy Tab,okay daily use,3,2023-12-05,0.25,Positive
1743,OnePlus Pad,terrible customer experience,1,2023-05-30,-1.0,Negative
1744,OnePlus Pad,performance acceptable,3,2023-07-28,0.0,Neutral
1745,OnePlus Pad,heating issues using,1,2023-12-17,0.0,Neutral
1746,Apple iPad,worth price,1,2023-01-26,0.3,Positive
1747,Apple iPad,poor performance lagging,2,2023-02-24,-0.4,Negative
1748,Apple iPad,highly recommend tablet,5,2023-11-23,0.16,Positive
1749,OnePlus Pad,performance acceptable,3,2023-01-10,0.0,Neutral
1750,OnePlus Pad,superb design build quality,4,2023-01-16,1.0,Positive
1751,Samsung Galaxy Tab,worth price,2,2023-06-19,0.3,Positive
1752,OnePlus Pad,performance acceptable,3,2023-07-17,0.0,Neutral
1753,OnePlus Pad,good needs improvement,3,2023-10-14,0.7,Positive
1754,Samsung Galaxy Tab,excellent performance smooth display,4,2023-06-26,0.7,Positive
1755,Apple iPad,terrible customer experience,1,2023-11-29,-1.0,Negative
1756,OnePlus Pad,bad battery life,1,2023-09-06,-0.6999999999999998,Negative
1757,OnePlus Pad,good needs improvement,3,2023-09-06,0.7,Positive
1758,Samsung Galaxy Tab,fast user friendly,5,2023-09-20,0.2875,Positive
1759,Samsung Galaxy Tab,excellent performance smooth display,4,2023-08-03,0.7,Positive
1760,OnePlus Pad,decent features price,3,2023-07-20,0.16666666666666666,Positive
1761,Apple iPad,poor performance lagging,1,2023-08-09,-0.4,Negative
1762,OnePlus Pad,good needs improvement,3,2023-01-29,0.7,Positive
1763,OnePlus Pad,superb design build quality,5,2023-12-18,1.0,Positive
1764,OnePlus Pad,highly recommend tablet,4,2023-09-12,0.16,Positive
1765,OnePlus Pad,terrible customer experience,1,2023-05-03,-1.0,Negative
1766,OnePlus Pad,good needs improvement,3,2023-05-19,0.7,Positive
1767,Samsung Galaxy Tab,decent features price,3,2023-03-29,0.16666666666666666,Positive
1768,Apple iPad,excellent performance smooth display,4,2023-11-02,0.7,Positive
1769,OnePlus Pad,superb design build quality,4,2023-06-05,1.0,Positive
1770,Apple iPad,battery life amazing lasts long,4,2023-11-14,0.275,Positive
1771,OnePlus Pad,okay daily use,3,2023-05-11,0.25,Positive
1772,Samsung Galaxy Tab,worth price,1,2023-04-06,0.3,Positive
1773,OnePlus Pad,worth price,1,2023-12-21,0.3,Positive
1774,Apple iPad,stopped working days,2,2023-05-20,0.0,Neutral
1775,Apple iPad,okay daily use,3,2023-03-14,0.25,Positive
1776,OnePlus Pad,highly recommend tablet,5,2023-12-20,0.16,Positive
1777,Apple iPad,bad great,3,2023-09-02,0.0500000000000001,Positive
1778,Samsung Galaxy Tab,great value money,5,2023-02-22,0.8,Positive
1779,OnePlus Pad,bad great,3,2023-10-16,0.0500000000000001,Positive
1780,Samsung Galaxy Tab,okay daily use,3,2023-03-23,0.25,Positive
1781,OnePlus Pad,heating issues using,2,2023-08-21,0.0,Neutral
1782,Samsung Galaxy Tab,okay daily use,3,2023-08-22,0.25,Positive
1783,Samsung Galaxy Tab,worth price,2,2023-02-19,0.3,Positive
1784,Apple iPad,highly recommend tablet,5,2023-02-05,0.16,Positive
1785,Apple iPad,excellent performance smooth display,5,2023-06-27,0.7,Positive
1786,Apple iPad,bad great,3,2023-12-11,0.0500000000000001,Positive
1787,Apple iPad,highly recommend tablet,4,2023-09-15,0.16,Positive
1788,Samsung Galaxy Tab,worth price,1,2023-10-16,0.3,Positive
1789,Samsung Galaxy Tab,excellent performance smooth display,4,2023-08-24,0.7,Positive
1790,Apple iPad,bad great,3,2023-09-30,0.0500000000000001,Positive
1791,OnePlus Pad,decent features price,3,2023-07-22,0.16666666666666666,Positive
1792,OnePlus Pad,fast user friendly,5,2023-02-06,0.2875,Positive
1793,Samsung Galaxy Tab,poor performance lagging,2,2023-05-20,-0.4,Negative
1794,OnePlus Pad,decent features price,3,2023-02-26,0.16666666666666666,Positive
1795,Samsung Galaxy Tab,bad battery life,2,2023-04-15,-0.6999999999999998,Negative
1796,Samsung Galaxy Tab,stopped working days,2,2023-04-17,0.0,Neutral
1797,Apple iPad,heating issues using,1,2023-06-15,0.0,Neutral
1798,OnePlus Pad,okay daily use,3,2023-09-01,0.25,Positive
1799,OnePlus Pad,excellent performance smooth display,4,2023-10-04,0.7,Positive
1800,Samsung Galaxy Tab,average product,3,2023-01-18,-0.15,Negative
1801,Samsung Galaxy Tab,decent features price,3,2023-01-23,0.16666666666666666,Positive
1802,Apple iPad,heating issues using,1,2023-04-09,0.0,Neutral
1803,OnePlus Pad,bad battery life,2,2023-10-18,-0.6999999999999998,Negative
1804,OnePlus Pad,heating issues using,1,2023-02-28,0.0,Neutral
1805,Samsung Galaxy Tab,battery life amazing lasts long,5,2023-10-21,0.275,Positive
1806,OnePlus Pad,worth price,1,2023-11-19,0.3,Positive
1807,OnePlus Pad,average product,3,2023-02-04,-0.15,Negative
1808,OnePlus Pad,fast user friendly,4,2023-10-20,0.2875,Positive
1809,Apple iPad,poor performance lagging,1,2023-01-06,-0.4,Negative
1810,Samsung Galaxy Tab,superb design build quality,5,2023-03-10,1.0,Positive
1811,Apple iPad,superb design build quality,4,2023-02-16,1.0,Positive
1812,Apple iPad,great value money,5,2023-06-18,0.8,Positive
1813,Apple iPad,worth price,2,2023-10-10,0.3,Positive
1814,OnePlus Pad,battery life amazing lasts long,4,2023-10-18,0.275,Positive
1815,OnePlus Pad,highly recommend tablet,4,2023-03-22,0.16,Positive
1816,Apple iPad,poor performance lagging,2,2023-06-09,-0.4,Negative
1817,Apple iPad,terrible customer experience,2,2023-02-24,-1.0,Negative
1818,Samsung Galaxy Tab,average product,3,2023-09-07,-0.15,Negative
1819,OnePlus Pad,bad battery life,2,2023-04-15,-0.6999999999999998,Negative
1820,Samsung Galaxy Tab,performance acceptable,3,2023-02-26,0.0,Neutral
1821,OnePlus Pad,battery life amazing lasts long,4,2023-10-21,0.275,Positive
1822,OnePlus Pad,bad great,3,2023-08-04,0.0500000000000001,Positive
1823,Apple iPad,okay daily use,3,2023-01-28,0.25,Positive
1824,Samsung Galaxy Tab,bad great,3,2023-03-12,0.0500000000000001,Positive
1825,OnePlus Pad,good needs improvement,3,2023-10-19,0.7,Positive
1826,Apple iPad,poor performance lagging,1,2023-09-30,-0.4,Negative
1827,OnePlus Pad,highly recommend tablet,4,2023-12-14,0.16,Positive
1828,OnePlus Pad,performance acceptable,3,2023-10-29,0.0,Neutral
1829,Apple iPad,great value money,5,2023-06-10,0.8,Positive
1830,OnePlus Pad,highly recommend tablet,4,2023-08-26,0.16,Positive
1831,Apple iPad,excellent performance smooth display,4,2023-01-04,0.7,Positive
1832,Apple iPad,excellent performance smooth display,4,2023-10-02,0.7,Positive
1833,OnePlus Pad,stopped working days,2,2023-02-23,0.0,Neutral
1834,Samsung Galaxy Tab,worth price,1,2023-07-12,0.3,Positive
1835,OnePlus Pad,bad battery life,1,2023-05-29,-0.6999999999999998,Negative
1836,OnePlus Pad,poor performance lagging,1,2023-02-13,-0.4,Negative
1837,Apple iPad,stopped working days,1,2023-11-15,0.0,Neutral
1838,Apple iPad,heating issues using,2,2023-01-28,0.0,Neutral
1839,Apple iPad,battery life amazing lasts long,4,2023-02-09,0.275,Positive
1840,OnePlus Pad,performance acceptable,3,2023-06-13,0.0,Neutral
1841,Apple iPad,performance acceptable,3,2023-07-06,0.0,Neutral
1842,Samsung Galaxy Tab,decent features price,3,2023-02-22,0.16666666666666666,Positive
1843,Apple iPad,decent features price,3,2023-12-16,0.16666666666666666,Positive
1844,Apple iPad,stopped working days,1,2023-08-23,0.0,Neutral
1845,Apple iPad,stopped working days,1,2023-08-18,0.0,Neutral
1846,Samsung Galaxy Tab,average product,3,2023-05-22,-0.15,Negative
1847,OnePlus Pad,stopped working days,2,2023-01-01,0.0,Neutral
1848,Samsung Galaxy Tab,performance acceptable,3,2023-12-20,0.0,Neutral
1849,Samsung Galaxy Tab,okay daily use,3,2023-08-22,0.25,Positive
1850,Samsung Galaxy Tab,highly recommend tablet,4,2023-07-03,0.16,Positive
1851,Samsung Galaxy Tab,great value money,4,2023-01-22,0.8,Positive
1852,Apple iPad,heating issues using,1,2023-02-08,0.0,Neutral
1853,OnePlus Pad,performance acceptable,3,2023-07-01,0.0,Neutral
1854,Samsung Galaxy Tab,bad great,3,2023-03-25,0.0500000000000001,Positive
1855,Samsung Galaxy Tab,poor performance lagging,2,2023-09-16,-0.4,Negative
1856,Apple iPad,great value money,5,2023-03-20,0.8,Positive
1857,Apple iPad,good needs improvement,3,2023-08-09,0.7,Positive
1858,Samsung Galaxy Tab,superb design build quality,5,2023-02-08,1.0,Positive
1859,Samsung Galaxy Tab,decent features price,3,2023-11-05,0.16666666666666666,Positive
1860,Samsung Galaxy Tab,superb design build quality,4,2023-08-01,1.0,Positive
1861,OnePlus Pad,decent features price,3,2023-05-27,0.16666666666666666,Positive
1862,OnePlus Pad,decent features price,3,2023-05-12,0.16666666666666666,Positive
1863,Apple iPad,stopped working days,2,2023-07-31,0.0,Neutral
1864,Apple iPad,battery life amazing lasts long,5,2023-01-01,0.275,Positive
1865,OnePlus Pad,highly recommend tablet,4,2023-02-20,0.16,Positive
1866,OnePlus Pad,good needs improvement,3,2023-07-13,0.7,Positive
1867,OnePlus Pad,superb design build quality,5,2023-11-27,1.0,Positive
1868,Apple iPad,bad battery life,2,2023-07-25,-0.6999999999999998,Negative
1869,Samsung Galaxy Tab,poor performance lagging,2,2023-08-10,-0.4,Negative
1870,Apple iPad,bad great,3,2023-08-27,0.0500000000000001,Positive
1871,Apple iPad,great value money,5,2023-06-06,0.8,Positive
1872,Apple iPad,performance acceptable,3,2023-03-16,0.0,Neutral
1873,Apple iPad,battery life amazing lasts long,5,2023-12-08,0.275,Positive
1874,Samsung Galaxy Tab,decent features price,3,2023-03-12,0.16666666666666666,Positive
1875,Apple iPad,worth price,1,2023-08-05,0.3,Positive
1876,Samsung Galaxy Tab,fast user friendly,5,2023-06-17,0.2875,Positive
1877,Apple iPad,average product,3,2023-07-30,-0.15,Negative
1878,Samsung Galaxy Tab,decent features price,3,2023-09-07,0.16666666666666666,Positive
1879,Samsung Galaxy Tab,okay daily use,3,2023-01-20,0.25,Positive
1880,OnePlus Pad,good needs improvement,3,2023-04-01,0.7,Positive
1881,Samsung Galaxy Tab,okay daily use,3,2023-11-12,0.25,Positive
1882,Samsung Galaxy Tab,performance acceptable,3,2023-06-04,0.0,Neutral
1883,OnePlus Pad,battery life amazing lasts long,4,2023-05-28,0.275,Positive
1884,OnePlus Pad,great value money,4,2023-05-17,0.8,Positive
1885,Samsung Galaxy Tab,highly recommend tablet,5,2023-05-01,0.16,Positive
1886,Apple iPad,great value money,5,2023-11-03,0.8,Positive
1887,OnePlus Pad,worth price,1,2023-04-17,0.3,Positive
1888,Apple iPad,superb design build quality,5,2023-07-04,1.0,Positive
1889,OnePlus Pad,highly recommend tablet,5,2023-08-10,0.16,Positive
1890,Apple iPad,battery life amazing lasts long,5,2023-04-29,0.275,Positive
1891,Samsung Galaxy Tab,terrible customer experience,2,2023-01-16,-1.0,Negative
1892,Samsung Galaxy Tab,heating issues using,2,2023-03-04,0.0,Neutral
1893,OnePlus Pad,terrible customer experience,1,2023-03-12,-1.0,Negative
1894,Samsung Galaxy Tab,decent features price,3,2023-12-18,0.16666666666666666,Positive
1895,Apple iPad,superb design build quality,5,2023-03-29,1.0,Positive
1896,Apple iPad,fast user friendly,5,2023-04-24,0.2875,Positive
1897,Apple iPad,poor performance lagging,2,2023-02-22,-0.4,Negative
1898,Samsung Galaxy Tab,fast user friendly,4,2023-03-07,0.2875,Positive
1899,Apple iPad,heating issues using,2,2023-09-02,0.0,Neutral
1900,OnePlus Pad,battery life amazing lasts long,4,2023-10-10,0.275,Positive
1901,Samsung Galaxy Tab,bad battery life,2,2023-07-25,-0.6999999999999998,Negative
1902,Samsung Galaxy Tab,battery life amazing lasts long,4,2023-12-28,0.275,Positive
1903,Apple iPad,highly recommend tablet,5,2023-03-13,0.16,Positive
1904,Samsung Galaxy Tab,terrible customer experience,2,2023-05-27,-1.0,Negative
1905,Apple iPad,highly recommend tablet,5,2023-04-04,0.16,Positive
1906,OnePlus Pad,performance acceptable,3,2023-08-28,0.0,Neutral
1907,Apple iPad,battery life amazing lasts long,5,2023-09-19,0.275,Positive
1908,OnePlus Pad,highly recommend tablet,5,2023-04-22,0.16,Positive
1909,Apple iPad,worth price,1,2023-09-19,0.3,Positive
1910,Samsung Galaxy Tab,terrible customer experience,2,2023-12-24,-1.0,Negative
1911,Samsung Galaxy Tab,average product,3,2023-11-16,-0.15,Negative
1912,Apple iPad,heating issues using,2,2023-10-03,0.0,Neutral
1913,Apple iPad,great value money,4,2023-02-14,0.8,Positive
1914,OnePlus Pad,good needs improvement,3,2023-09-07,0.7,Positive
1915,Samsung Galaxy Tab,great value money,4,2023-04-08,0.8,Positive
1916,Apple iPad,superb design build quality,5,2023-03-21,1.0,Positive
1917,OnePlus Pad,average product,3,2024-01-01,-0.15,Negative
1918,Samsung Galaxy Tab,fast user friendly,4,2023-10-14,0.2875,Positive
1919,OnePlus Pad,poor performance lagging,1,2023-11-12,-0.4,Negative
1920,OnePlus Pad,superb design build quality,5,2023-08-14,1.0,Positive
1921,Apple iPad,highly recommend tablet,4,2023-05-24,0.16,Positive
1922,OnePlus Pad,stopped working days,1,2023-03-22,0.0,Neutral
1923,Samsung Galaxy Tab,performance acceptable,3,2023-03-29,0.0,Neutral
1924,OnePlus Pad,poor performance lagging,1,2023-12-28,-0.4,Negative
1925,Samsung Galaxy Tab,poor performance lagging,1,2023-11-30,-0.4,Negative
1926,Samsung Galaxy Tab,average product,3,2023-06-01,-0.15,Negative
1927,Apple iPad,terrible customer experience,2,2023-01-27,-1.0,Negative
1928,OnePlus Pad,okay daily use,3,2023-01-16,0.25,Positive
1929,Apple iPad,fast user friendly,5,2023-03-14,0.2875,Positive
1930,Samsung Galaxy Tab,worth price,2,2023-05-26,0.3,Positive
1931,Apple iPad,performance acceptable,3,2023-08-29,0.0,Neutral
1932,OnePlus Pad,battery life amazing lasts long,5,2023-04-06,0.275,Positive
1933,Apple iPad,great value money,5,2023-11-20,0.8,Positive
1934,Samsung Galaxy Tab,good needs improvement,3,2023-09-19,0.7,Positive
1935,Samsung Galaxy Tab,decent features price,3,2023-12-14,0.16666666666666666,Positive
1936,Apple iPad,superb design build quality,4,2023-11-27,1.0,Positive
1937,Samsung Galaxy Tab,highly recommend tablet,4,2023-07-11,0.16,Positive
1938,OnePlus Pad,okay daily use,3,2023-10-31,0.25,Positive
1939,OnePlus Pad,highly recommend tablet,5,2023-09-08,0.16,Positive
1940,Apple iPad,stopped working days,1,2023-12-20,0.0,Neutral
1941,OnePlus Pad,good needs improvement,3,2023-06-13,0.7,Positive
1942,Samsung Galaxy Tab,fast user friendly,4,2023-07-19,0.2875,Positive
1943,Samsung Galaxy Tab,battery life amazing lasts long,4,2023-09-16,0.275,Positive
1944,OnePlus Pad,terrible customer experience,2,2023-02-09,-1.0,Negative
1945,Samsung Galaxy Tab,decent features price,3,2023-10-31,0.16666666666666666,Positive
1946,Apple iPad,poor performance lagging,2,2023-09-05,-0.4,Negative
1947,Apple iPad,superb design build quality,4,2023-10-06,1.0,Positive
1948,OnePlus Pad,average product,3,2023-03-17,-0.15,Negative
1949,Samsung Galaxy Tab,terrible customer experience,1,2023-03-08,-1.0,Negative
1950,OnePlus Pad,performance acceptable,3,2023-12-13,0.0,Neutral
1951,Apple iPad,stopped working days,2,2023-02-21,0.0,Neutral
1952,Apple iPad,okay daily use,3,2023-12-18,0.25,Positive
1953,Samsung Galaxy Tab,fast user friendly,5,2023-10-14,0.2875,Positive
1954,Apple iPad,poor performance lagging,2,2023-04-23,-0.4,Negative
1955,OnePlus Pad,worth price,2,2023-08-05,0.3,Positive
1956,Apple iPad,poor performance lagging,2,2023-11-22,-0.4,Negative
1957,Samsung Galaxy Tab,excellent performance smooth display,5,2023-01-30,0.7,Positive
1958,Apple iPad,bad great,3,2023-07-04,0.0500000000000001,Positive
1959,Samsung Galaxy Tab,battery life amazing lasts long,4,2023-09-23,0.275,Positive
1960,Apple iPad,poor performance lagging,2,2023-09-11,-0.4,Negative
1961,Apple iPad,heating issues using,2,2023-07-21,0.0,Neutral
1962,OnePlus Pad,performance acceptable,3,2023-04-10,0.0,Neutral
1963,Samsung Galaxy Tab,terrible customer experience,2,2023-07-07,-1.0,Negative
1964,Apple iPad,good needs improvement,3,2023-02-05,0.7,Positive
1965,Samsung Galaxy Tab,superb design build quality,5,2023-11-13,1.0,Positive
1966,Apple iPad,bad great,3,2023-10-01,0.0500000000000001,Positive
1967,Apple iPad,heating issues using,1,2023-08-22,0.0,Neutral
1968,Apple iPad,decent features price,3,2023-07-21,0.16666666666666666,Positive
1969,OnePlus Pad,good needs improvement,3,2023-08-07,0.7,Positive
1970,Samsung Galaxy Tab,battery life amazing lasts long,5,2023-08-17,0.275,Positive
1971,Apple iPad,stopped working days,2,2023-01-09,0.0,Neutral
1972,OnePlus Pad,bad battery life,2,2023-07-11,-0.6999999999999998,Negative
1973,Apple iPad,poor performance lagging,1,2023-01-31,-0.4,Negative
1974,Samsung Galaxy Tab,highly recommend tablet,5,2023-10-28,0.16,Positive
1975,Apple iPad,average product,3,2023-07-26,-0.15,Negative
1976,OnePlus Pad,excellent performance smooth display,5,2023-01-24,0.7,Positive
1977,Apple iPad,superb design build quality,5,2023-01-16,1.0,Positive
1978,Apple iPad,great value money,4,2023-10-29,0.8,Positive
1979,OnePlus Pad,superb design build quality,5,2023-11-10,1.0,Positive
1980,Samsung Galaxy Tab,average product,3,2023-01-25,-0.15,Negative
1981,Samsung Galaxy Tab,worth price,1,2023-04-21,0.3,Positive
1982,Samsung Galaxy Tab,worth price,1,2023-03-11,0.3,Positive
1983,Apple iPad,stopped working days,1,2023-05-19,0.0,Neutral
1984,OnePlus Pad,great value money,4,2023-07-21,0.8,Positive
1985,Apple iPad,performance acceptable,3,2023-12-26,0.0,Neutral
1986,Apple iPad,decent features price,3,2023-07-12,0.16666666666666666,Positive
1987,Apple iPad,worth price,2,2023-02-14,0.3,Positive
1988,Samsung Galaxy Tab,heating issues using,2,2023-04-16,0.0,Neutral
1989,Samsung Galaxy Tab,bad great,3,2023-12-25,0.0500000000000001,Positive
1990,Samsung Galaxy Tab,poor performance lagging,2,2023-06-20,-0.4,Negative
1991,OnePlus Pad,highly recommend tablet,5,2023-11-24,0.16,Positive
1992,Apple iPad,fast user friendly,5,2023-06-15,0.2875,Positive
1993,OnePlus Pad,highly recommend tablet,4,2023-10-02,0.16,Positive
1994,Apple iPad,battery life amazing lasts long,4,2023-01-07,0.275,Positive
1995,OnePlus Pad,decent features price,3,2023-05-04,0.16666666666666666,Positive
1996,Samsung Galaxy Tab,bad battery life,2,2023-07-17,-0.6999999999999998,Negative
1997,Samsung Galaxy Tab,stopped working days,1,2023-01-02,0.0,Neutral
1998,Samsung Galaxy Tab,terrible customer experience,1,2023-12-01,-1.0,Negative
1999,Samsung Galaxy Tab,bad battery life,1,2023-02-04,-0.6999999999999998,Negative
2000,Samsung Galaxy Tab,bad great,3,2023-10-25,0.0500000000000001,Positive
2001,Samsung Galaxy Tab,highly recommend tablet,5,2023-08-25,0.16,Positive
2002,OnePlus Pad,highly recommend tablet,5,2023-10-06,0.16,Positive
2003,OnePlus Pad,decent features price,3,2023-12-11,0.16666666666666666,Positive
2004,OnePlus Pad,stopped working days,1,2023-06-02,0.0,Neutral
2005,OnePlus Pad,good needs improvement,3,2023-08-09,0.7,Positive
2006,Samsung Galaxy Tab,stopped working days,2,2023-08-27,0.0,Neutral
2007,Samsung Galaxy Tab,great value money,4,2023-04-28,0.8,Positive
2008,Samsung Galaxy Tab,highly recommend tablet,5,2023-03-18,0.16,Positive
2009,Apple iPad,good needs improvement,3,2023-01-23,0.7,Positive
2010,OnePlus Pad,bad great,3,2023-12-12,0.0500000000000001,Positive
2011,OnePlus Pad,fast user friendly,4,2023-05-21,0.2875,Positive
2012,Samsung Galaxy Tab,decent features price,3,2023-12-22,0.16666666666666666,Positive
2013,OnePlus Pad,poor performance lagging,2,2023-02-15,-0.4,Negative
2014,OnePlus Pad,superb design build quality,5,2023-08-15,1.0,Positive
2015,OnePlus Pad,battery life amazing lasts long,4,2023-04-03,0.275,Positive
2016,Apple iPad,superb design build quality,5,2023-03-13,1.0,Positive
2017,Apple iPad,superb design build quality,5,2023-07-15,1.0,Positive
2018,Apple iPad,okay daily use,3,2023-11-08,0.25,Positive
2019,Apple iPad,bad great,3,2023-08-19,0.0500000000000001,Positive
2020,OnePlus Pad,bad great,3,2023-02-03,0.0500000000000001,Positive
2021,Samsung Galaxy Tab,heating issues using,2,2023-12-23,0.0,Neutral
2022,Samsung Galaxy Tab,terrible customer experience,1,2023-01-14,-1.0,Negative
2023,Samsung Galaxy Tab,superb design build quality,4,2023-09-06,1.0,Positive
2024,OnePlus Pad,battery life amazing lasts long,5,2023-03-02,0.275,Positive
2025,OnePlus Pad,terrible customer experience,2,2023-04-27,-1.0,Negative
2026,Samsung Galaxy Tab,worth price,1,2023-11-23,0.3,Positive
2027,Apple iPad,great value money,4,2023-07-22,0.8,Positive
2028,Apple iPad,great value money,4,2023-11-08,0.8,Positive
2029,Samsung Galaxy Tab,battery life amazing lasts long,5,2023-03-22,0.275,Positive
2030,Apple iPad,average product,3,2023-02-26,-0.15,Negative
2031,Apple iPad,battery life amazing lasts long,4,2023-05-24,0.275,Positive
2032,OnePlus Pad,bad great,3,2023-09-27,0.0500000000000001,Positive
2033,Samsung Galaxy Tab,performance acceptable,3,2023-05-30,0.0,Neutral
2034,OnePlus Pad,excellent performance smooth display,5,2023-09-07,0.7,Positive
